cell_id,zone_id,stratum,include,x0,x1,y0,y1,img_path
prote-mateje_r39_c23,1,NA,1,360,375,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c24,1,NA,1,376,391,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c25,1,NA,1,392,408,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c26,1,NA,1,409,424,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c27,1,NA,1,425,440,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c28,1,NA,1,441,457,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c29,1,NA,1,458,473,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c30,1,NA,1,474,489,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c31,1,NA,1,490,506,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c32,1,NA,1,507,522,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c33,1,NA,1,523,538,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c34,1,NA,1,539,555,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c35,1,NA,1,556,571,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c36,1,NA,1,572,587,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c37,1,NA,1,588,604,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c38,1,NA,1,605,620,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c39,1,NA,1,621,636,665,681,./images/prote-mateje.jpeg
prote-mateje_r39_c40,1,NA,1,637,653,665,681,./images/prote-mateje.jpeg
prote-mateje_r40_c01,1,NA,1,1,16,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c02,1,NA,1,17,32,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c03,1,NA,1,33,48,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c04,1,NA,1,49,65,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c05,1,NA,1,66,81,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c06,1,NA,1,82,97,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c07,1,NA,1,98,114,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c08,1,NA,1,115,130,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c09,1,NA,1,131,146,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c10,1,NA,1,147,163,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c11,1,NA,1,164,179,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c12,1,NA,1,180,195,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c13,1,NA,1,196,212,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c14,1,NA,1,213,228,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c15,1,NA,1,229,244,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c16,1,NA,1,245,261,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c17,1,NA,1,262,277,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c18,1,NA,1,278,293,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c19,1,NA,1,294,310,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c20,1,NA,1,311,326,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c21,1,NA,1,327,342,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c22,1,NA,1,343,359,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c23,1,NA,1,360,375,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c24,1,NA,1,376,391,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c25,1,NA,1,392,408,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c26,1,NA,1,409,424,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c27,1,NA,1,425,440,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c28,1,NA,1,441,457,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c29,1,NA,1,458,473,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c30,1,NA,1,474,489,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c31,1,NA,1,490,506,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c32,1,NA,1,507,522,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c33,1,NA,1,523,538,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c34,1,NA,1,539,555,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c35,1,NA,1,556,571,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c36,1,NA,1,572,587,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c37,1,NA,1,588,604,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c38,1,NA,1,605,620,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c39,1,NA,1,621,636,682,699,./images/prote-mateje.jpeg
prote-mateje_r40_c40,1,NA,1,637,653,682,699,./images/prote-mateje.jpeg
nemanjina_r01_c01,1,NA,1,1,22,1,19,./images/nemanjina.jpeg
nemanjina_r01_c02,1,NA,1,23,44,1,19,./images/nemanjina.jpeg
nemanjina_r01_c03,1,NA,1,45,66,1,19,./images/nemanjina.jpeg
nemanjina_r01_c04,1,NA,1,67,89,1,19,./images/nemanjina.jpeg
nemanjina_r01_c05,1,NA,1,90,111,1,19,./images/nemanjina.jpeg
nemanjina_r01_c06,1,NA,1,112,133,1,19,./images/nemanjina.jpeg
nemanjina_r01_c07,1,NA,1,134,155,1,19,./images/nemanjina.jpeg
nemanjina_r01_c08,1,NA,1,156,178,1,19,./images/nemanjina.jpeg
nemanjina_r01_c09,1,NA,1,179,200,1,19,./images/nemanjina.jpeg
nemanjina_r01_c10,1,NA,1,201,222,1,19,./images/nemanjina.jpeg
nemanjina_r01_c11,1,NA,1,223,244,1,19,./images/nemanjina.jpeg
nemanjina_r01_c12,1,NA,1,245,267,1,19,./images/nemanjina.jpeg
nemanjina_r01_c13,1,NA,1,268,289,1,19,./images/nemanjina.jpeg
nemanjina_r01_c14,1,NA,1,290,311,1,19,./images/nemanjina.jpeg
nemanjina_r01_c15,1,NA,1,312,333,1,19,./images/nemanjina.jpeg
nemanjina_r01_c16,1,NA,1,334,356,1,19,./images/nemanjina.jpeg
nemanjina_r01_c17,1,NA,1,357,378,1,19,./images/nemanjina.jpeg
nemanjina_r01_c18,1,NA,1,379,400,1,19,./images/nemanjina.jpeg
nemanjina_r01_c19,1,NA,1,401,422,1,19,./images/nemanjina.jpeg
nemanjina_r01_c20,1,NA,1,423,445,1,19,./images/nemanjina.jpeg
nemanjina_r01_c21,1,NA,1,446,467,1,19,./images/nemanjina.jpeg
nemanjina_r01_c22,1,NA,1,468,489,1,19,./images/nemanjina.jpeg
nemanjina_r01_c23,1,NA,1,490,511,1,19,./images/nemanjina.jpeg
nemanjina_r01_c24,1,NA,1,512,534,1,19,./images/nemanjina.jpeg
nemanjina_r01_c25,1,NA,1,535,556,1,19,./images/nemanjina.jpeg
nemanjina_r01_c26,1,NA,1,557,578,1,19,./images/nemanjina.jpeg
nemanjina_r01_c27,1,NA,1,579,600,1,19,./images/nemanjina.jpeg
nemanjina_r01_c28,1,NA,1,601,623,1,19,./images/nemanjina.jpeg
nemanjina_r01_c29,1,NA,1,624,645,1,19,./images/nemanjina.jpeg
nemanjina_r01_c30,1,NA,1,646,667,1,19,./images/nemanjina.jpeg
nemanjina_r01_c31,1,NA,1,668,689,1,19,./images/nemanjina.jpeg
nemanjina_r01_c32,1,NA,1,690,712,1,19,./images/nemanjina.jpeg
nemanjina_r01_c33,1,NA,1,713,734,1,19,./images/nemanjina.jpeg
nemanjina_r01_c34,1,NA,1,735,756,1,19,./images/nemanjina.jpeg
nemanjina_r01_c35,1,NA,1,757,778,1,19,./images/nemanjina.jpeg
nemanjina_r01_c36,1,NA,1,779,801,1,19,./images/nemanjina.jpeg
nemanjina_r01_c37,1,NA,1,802,823,1,19,./images/nemanjina.jpeg
nemanjina_r01_c38,1,NA,1,824,845,1,19,./images/nemanjina.jpeg
nemanjina_r01_c39,1,NA,1,846,867,1,19,./images/nemanjina.jpeg
nemanjina_r01_c40,1,NA,1,868,890,1,19,./images/nemanjina.jpeg
nemanjina_r02_c01,1,NA,1,1,22,20,39,./images/nemanjina.jpeg
nemanjina_r02_c02,1,NA,1,23,44,20,39,./images/nemanjina.jpeg
nemanjina_r02_c03,1,NA,1,45,66,20,39,./images/nemanjina.jpeg
nemanjina_r02_c04,1,NA,1,67,89,20,39,./images/nemanjina.jpeg
nemanjina_r02_c05,1,NA,1,90,111,20,39,./images/nemanjina.jpeg
nemanjina_r02_c06,1,NA,1,112,133,20,39,./images/nemanjina.jpeg
nemanjina_r02_c07,1,NA,1,134,155,20,39,./images/nemanjina.jpeg
nemanjina_r02_c08,1,NA,1,156,178,20,39,./images/nemanjina.jpeg
nemanjina_r02_c09,1,NA,1,179,200,20,39,./images/nemanjina.jpeg
nemanjina_r02_c10,1,NA,1,201,222,20,39,./images/nemanjina.jpeg
nemanjina_r02_c11,1,NA,1,223,244,20,39,./images/nemanjina.jpeg
nemanjina_r02_c12,1,NA,1,245,267,20,39,./images/nemanjina.jpeg
nemanjina_r02_c13,1,NA,1,268,289,20,39,./images/nemanjina.jpeg
nemanjina_r02_c14,1,NA,1,290,311,20,39,./images/nemanjina.jpeg
nemanjina_r02_c15,1,NA,1,312,333,20,39,./images/nemanjina.jpeg
nemanjina_r02_c16,1,NA,1,334,356,20,39,./images/nemanjina.jpeg
nemanjina_r02_c17,1,NA,1,357,378,20,39,./images/nemanjina.jpeg
nemanjina_r02_c18,1,NA,1,379,400,20,39,./images/nemanjina.jpeg
nemanjina_r02_c19,1,NA,1,401,422,20,39,./images/nemanjina.jpeg
nemanjina_r02_c20,1,NA,1,423,445,20,39,./images/nemanjina.jpeg
nemanjina_r02_c21,1,NA,1,446,467,20,39,./images/nemanjina.jpeg
nemanjina_r02_c22,1,NA,1,468,489,20,39,./images/nemanjina.jpeg
nemanjina_r02_c23,1,NA,1,490,511,20,39,./images/nemanjina.jpeg
nemanjina_r02_c24,1,NA,1,512,534,20,39,./images/nemanjina.jpeg
nemanjina_r02_c25,1,NA,1,535,556,20,39,./images/nemanjina.jpeg
nemanjina_r02_c26,1,NA,1,557,578,20,39,./images/nemanjina.jpeg
nemanjina_r02_c27,1,NA,1,579,600,20,39,./images/nemanjina.jpeg
nemanjina_r02_c28,1,NA,1,601,623,20,39,./images/nemanjina.jpeg
nemanjina_r02_c29,1,NA,1,624,645,20,39,./images/nemanjina.jpeg
nemanjina_r02_c30,1,NA,1,646,667,20,39,./images/nemanjina.jpeg
nemanjina_r02_c31,1,NA,1,668,689,20,39,./images/nemanjina.jpeg
nemanjina_r02_c32,1,NA,1,690,712,20,39,./images/nemanjina.jpeg
nemanjina_r02_c33,1,NA,1,713,734,20,39,./images/nemanjina.jpeg
nemanjina_r02_c34,1,NA,1,735,756,20,39,./images/nemanjina.jpeg
nemanjina_r02_c35,1,NA,1,757,778,20,39,./images/nemanjina.jpeg
nemanjina_r02_c36,1,NA,1,779,801,20,39,./images/nemanjina.jpeg
nemanjina_r02_c37,1,NA,1,802,823,20,39,./images/nemanjina.jpeg
nemanjina_r02_c38,1,NA,1,824,845,20,39,./images/nemanjina.jpeg
nemanjina_r02_c39,1,NA,1,846,867,20,39,./images/nemanjina.jpeg
nemanjina_r02_c40,1,NA,1,868,890,20,39,./images/nemanjina.jpeg
nemanjina_r03_c01,1,NA,1,1,22,40,58,./images/nemanjina.jpeg
nemanjina_r03_c02,1,NA,1,23,44,40,58,./images/nemanjina.jpeg
nemanjina_r03_c03,1,NA,1,45,66,40,58,./images/nemanjina.jpeg
nemanjina_r03_c04,1,NA,1,67,89,40,58,./images/nemanjina.jpeg
nemanjina_r03_c05,1,NA,1,90,111,40,58,./images/nemanjina.jpeg
nemanjina_r03_c06,1,NA,1,112,133,40,58,./images/nemanjina.jpeg
nemanjina_r03_c07,1,NA,1,134,155,40,58,./images/nemanjina.jpeg
nemanjina_r03_c08,1,NA,1,156,178,40,58,./images/nemanjina.jpeg
nemanjina_r03_c09,1,NA,1,179,200,40,58,./images/nemanjina.jpeg
nemanjina_r03_c10,1,NA,1,201,222,40,58,./images/nemanjina.jpeg
nemanjina_r03_c11,1,NA,1,223,244,40,58,./images/nemanjina.jpeg
nemanjina_r03_c12,1,NA,1,245,267,40,58,./images/nemanjina.jpeg
nemanjina_r03_c13,1,NA,1,268,289,40,58,./images/nemanjina.jpeg
nemanjina_r03_c14,1,NA,1,290,311,40,58,./images/nemanjina.jpeg
nemanjina_r03_c15,1,NA,1,312,333,40,58,./images/nemanjina.jpeg
nemanjina_r03_c16,1,NA,1,334,356,40,58,./images/nemanjina.jpeg
nemanjina_r03_c17,1,NA,1,357,378,40,58,./images/nemanjina.jpeg
nemanjina_r03_c18,1,NA,1,379,400,40,58,./images/nemanjina.jpeg
nemanjina_r03_c19,1,NA,1,401,422,40,58,./images/nemanjina.jpeg
nemanjina_r03_c20,1,NA,1,423,445,40,58,./images/nemanjina.jpeg
nemanjina_r03_c21,1,NA,1,446,467,40,58,./images/nemanjina.jpeg
nemanjina_r03_c22,1,NA,1,468,489,40,58,./images/nemanjina.jpeg
nemanjina_r03_c23,1,NA,1,490,511,40,58,./images/nemanjina.jpeg
nemanjina_r03_c24,1,NA,1,512,534,40,58,./images/nemanjina.jpeg
nemanjina_r03_c25,1,NA,1,535,556,40,58,./images/nemanjina.jpeg
nemanjina_r03_c26,1,NA,1,557,578,40,58,./images/nemanjina.jpeg
nemanjina_r03_c27,1,NA,1,579,600,40,58,./images/nemanjina.jpeg
nemanjina_r03_c28,1,NA,1,601,623,40,58,./images/nemanjina.jpeg
nemanjina_r03_c29,1,NA,1,624,645,40,58,./images/nemanjina.jpeg
nemanjina_r03_c30,1,NA,1,646,667,40,58,./images/nemanjina.jpeg
nemanjina_r03_c31,1,NA,1,668,689,40,58,./images/nemanjina.jpeg
nemanjina_r03_c32,1,NA,1,690,712,40,58,./images/nemanjina.jpeg
nemanjina_r03_c33,1,NA,1,713,734,40,58,./images/nemanjina.jpeg
nemanjina_r03_c34,1,NA,1,735,756,40,58,./images/nemanjina.jpeg
nemanjina_r03_c35,1,NA,1,757,778,40,58,./images/nemanjina.jpeg
nemanjina_r03_c36,1,NA,1,779,801,40,58,./images/nemanjina.jpeg
nemanjina_r03_c37,1,NA,1,802,823,40,58,./images/nemanjina.jpeg
nemanjina_r03_c38,1,NA,1,824,845,40,58,./images/nemanjina.jpeg
nemanjina_r03_c39,1,NA,1,846,867,40,58,./images/nemanjina.jpeg
nemanjina_r03_c40,1,NA,1,868,890,40,58,./images/nemanjina.jpeg
nemanjina_r04_c01,1,NA,1,1,22,59,78,./images/nemanjina.jpeg
nemanjina_r04_c02,1,NA,1,23,44,59,78,./images/nemanjina.jpeg
nemanjina_r04_c03,1,NA,1,45,66,59,78,./images/nemanjina.jpeg
nemanjina_r04_c04,1,NA,1,67,89,59,78,./images/nemanjina.jpeg
nemanjina_r04_c05,1,NA,1,90,111,59,78,./images/nemanjina.jpeg
nemanjina_r04_c06,1,NA,1,112,133,59,78,./images/nemanjina.jpeg
nemanjina_r04_c07,1,NA,1,134,155,59,78,./images/nemanjina.jpeg
nemanjina_r04_c08,1,NA,1,156,178,59,78,./images/nemanjina.jpeg
nemanjina_r04_c09,1,NA,1,179,200,59,78,./images/nemanjina.jpeg
nemanjina_r04_c10,1,NA,1,201,222,59,78,./images/nemanjina.jpeg
nemanjina_r04_c11,1,NA,1,223,244,59,78,./images/nemanjina.jpeg
nemanjina_r04_c12,1,NA,1,245,267,59,78,./images/nemanjina.jpeg
nemanjina_r04_c13,1,NA,1,268,289,59,78,./images/nemanjina.jpeg
nemanjina_r04_c14,1,NA,1,290,311,59,78,./images/nemanjina.jpeg
nemanjina_r04_c15,1,NA,1,312,333,59,78,./images/nemanjina.jpeg
nemanjina_r04_c16,1,NA,1,334,356,59,78,./images/nemanjina.jpeg
nemanjina_r04_c17,1,NA,1,357,378,59,78,./images/nemanjina.jpeg
nemanjina_r04_c18,1,NA,1,379,400,59,78,./images/nemanjina.jpeg
nemanjina_r04_c19,1,NA,1,401,422,59,78,./images/nemanjina.jpeg
nemanjina_r04_c20,1,NA,1,423,445,59,78,./images/nemanjina.jpeg
nemanjina_r04_c21,1,NA,1,446,467,59,78,./images/nemanjina.jpeg
nemanjina_r04_c22,1,NA,1,468,489,59,78,./images/nemanjina.jpeg
nemanjina_r04_c23,1,NA,1,490,511,59,78,./images/nemanjina.jpeg
nemanjina_r04_c24,1,NA,1,512,534,59,78,./images/nemanjina.jpeg
nemanjina_r04_c25,1,NA,1,535,556,59,78,./images/nemanjina.jpeg
nemanjina_r04_c26,1,NA,1,557,578,59,78,./images/nemanjina.jpeg
nemanjina_r04_c27,1,NA,1,579,600,59,78,./images/nemanjina.jpeg
nemanjina_r04_c28,1,NA,1,601,623,59,78,./images/nemanjina.jpeg
nemanjina_r04_c29,1,NA,1,624,645,59,78,./images/nemanjina.jpeg
nemanjina_r04_c30,1,NA,1,646,667,59,78,./images/nemanjina.jpeg
nemanjina_r04_c31,1,NA,1,668,689,59,78,./images/nemanjina.jpeg
nemanjina_r04_c32,1,NA,1,690,712,59,78,./images/nemanjina.jpeg
nemanjina_r04_c33,1,NA,1,713,734,59,78,./images/nemanjina.jpeg
nemanjina_r04_c34,1,NA,1,735,756,59,78,./images/nemanjina.jpeg
nemanjina_r04_c35,1,NA,1,757,778,59,78,./images/nemanjina.jpeg
nemanjina_r04_c36,1,NA,1,779,801,59,78,./images/nemanjina.jpeg
nemanjina_r04_c37,1,NA,1,802,823,59,78,./images/nemanjina.jpeg
nemanjina_r04_c38,1,NA,1,824,845,59,78,./images/nemanjina.jpeg
nemanjina_r04_c39,1,NA,1,846,867,59,78,./images/nemanjina.jpeg
nemanjina_r04_c40,1,NA,1,868,890,59,78,./images/nemanjina.jpeg
nemanjina_r05_c01,1,NA,1,1,22,79,98,./images/nemanjina.jpeg
nemanjina_r05_c02,1,NA,1,23,44,79,98,./images/nemanjina.jpeg
nemanjina_r05_c03,1,NA,1,45,66,79,98,./images/nemanjina.jpeg
nemanjina_r05_c04,1,NA,1,67,89,79,98,./images/nemanjina.jpeg
nemanjina_r05_c05,1,NA,1,90,111,79,98,./images/nemanjina.jpeg
nemanjina_r05_c06,1,NA,1,112,133,79,98,./images/nemanjina.jpeg
nemanjina_r05_c07,1,NA,1,134,155,79,98,./images/nemanjina.jpeg
nemanjina_r05_c08,1,NA,1,156,178,79,98,./images/nemanjina.jpeg
nemanjina_r05_c09,1,NA,1,179,200,79,98,./images/nemanjina.jpeg
nemanjina_r05_c10,1,NA,1,201,222,79,98,./images/nemanjina.jpeg
nemanjina_r05_c11,1,NA,1,223,244,79,98,./images/nemanjina.jpeg
nemanjina_r05_c12,1,NA,1,245,267,79,98,./images/nemanjina.jpeg
nemanjina_r05_c13,1,NA,1,268,289,79,98,./images/nemanjina.jpeg
nemanjina_r05_c14,1,NA,1,290,311,79,98,./images/nemanjina.jpeg
nemanjina_r05_c15,1,NA,1,312,333,79,98,./images/nemanjina.jpeg
nemanjina_r05_c16,1,NA,1,334,356,79,98,./images/nemanjina.jpeg
nemanjina_r05_c17,1,NA,1,357,378,79,98,./images/nemanjina.jpeg
nemanjina_r05_c18,1,NA,1,379,400,79,98,./images/nemanjina.jpeg
nemanjina_r05_c19,1,NA,1,401,422,79,98,./images/nemanjina.jpeg
nemanjina_r05_c20,1,NA,1,423,445,79,98,./images/nemanjina.jpeg
nemanjina_r05_c21,1,NA,1,446,467,79,98,./images/nemanjina.jpeg
nemanjina_r05_c22,1,NA,1,468,489,79,98,./images/nemanjina.jpeg
nemanjina_r05_c23,1,NA,1,490,511,79,98,./images/nemanjina.jpeg
nemanjina_r05_c24,1,NA,1,512,534,79,98,./images/nemanjina.jpeg
nemanjina_r05_c25,1,NA,1,535,556,79,98,./images/nemanjina.jpeg
nemanjina_r05_c26,1,NA,1,557,578,79,98,./images/nemanjina.jpeg
nemanjina_r05_c27,1,NA,1,579,600,79,98,./images/nemanjina.jpeg
nemanjina_r05_c28,1,NA,1,601,623,79,98,./images/nemanjina.jpeg
nemanjina_r05_c29,1,NA,1,624,645,79,98,./images/nemanjina.jpeg
nemanjina_r05_c30,1,NA,1,646,667,79,98,./images/nemanjina.jpeg
nemanjina_r05_c31,1,NA,1,668,689,79,98,./images/nemanjina.jpeg
nemanjina_r05_c32,1,NA,1,690,712,79,98,./images/nemanjina.jpeg
nemanjina_r05_c33,1,NA,1,713,734,79,98,./images/nemanjina.jpeg
nemanjina_r05_c34,1,NA,1,735,756,79,98,./images/nemanjina.jpeg
nemanjina_r05_c35,1,NA,1,757,778,79,98,./images/nemanjina.jpeg
nemanjina_r05_c36,1,NA,1,779,801,79,98,./images/nemanjina.jpeg
nemanjina_r05_c37,1,NA,1,802,823,79,98,./images/nemanjina.jpeg
nemanjina_r05_c38,1,NA,1,824,845,79,98,./images/nemanjina.jpeg
nemanjina_r05_c39,1,NA,1,846,867,79,98,./images/nemanjina.jpeg
nemanjina_r05_c40,1,NA,1,868,890,79,98,./images/nemanjina.jpeg
nemanjina_r06_c01,1,NA,1,1,22,99,117,./images/nemanjina.jpeg
nemanjina_r06_c02,1,NA,1,23,44,99,117,./images/nemanjina.jpeg
nemanjina_r06_c03,1,NA,1,45,66,99,117,./images/nemanjina.jpeg
nemanjina_r06_c04,1,NA,1,67,89,99,117,./images/nemanjina.jpeg
nemanjina_r06_c05,1,NA,1,90,111,99,117,./images/nemanjina.jpeg
nemanjina_r06_c06,1,NA,1,112,133,99,117,./images/nemanjina.jpeg
nemanjina_r06_c07,1,NA,1,134,155,99,117,./images/nemanjina.jpeg
nemanjina_r06_c08,1,NA,1,156,178,99,117,./images/nemanjina.jpeg
nemanjina_r06_c09,1,NA,1,179,200,99,117,./images/nemanjina.jpeg
nemanjina_r06_c10,1,NA,1,201,222,99,117,./images/nemanjina.jpeg
nemanjina_r06_c11,1,NA,1,223,244,99,117,./images/nemanjina.jpeg
nemanjina_r06_c12,1,NA,1,245,267,99,117,./images/nemanjina.jpeg
nemanjina_r06_c13,1,NA,1,268,289,99,117,./images/nemanjina.jpeg
nemanjina_r06_c14,1,NA,1,290,311,99,117,./images/nemanjina.jpeg
nemanjina_r06_c15,1,NA,1,312,333,99,117,./images/nemanjina.jpeg
nemanjina_r06_c16,1,NA,1,334,356,99,117,./images/nemanjina.jpeg
nemanjina_r06_c17,1,NA,1,357,378,99,117,./images/nemanjina.jpeg
nemanjina_r06_c18,1,NA,1,379,400,99,117,./images/nemanjina.jpeg
nemanjina_r06_c19,1,NA,1,401,422,99,117,./images/nemanjina.jpeg
nemanjina_r06_c20,1,NA,1,423,445,99,117,./images/nemanjina.jpeg
nemanjina_r06_c21,1,NA,1,446,467,99,117,./images/nemanjina.jpeg
nemanjina_r06_c22,1,NA,1,468,489,99,117,./images/nemanjina.jpeg
nemanjina_r06_c23,1,NA,1,490,511,99,117,./images/nemanjina.jpeg
nemanjina_r06_c24,1,NA,1,512,534,99,117,./images/nemanjina.jpeg
nemanjina_r06_c25,1,NA,1,535,556,99,117,./images/nemanjina.jpeg
nemanjina_r06_c26,1,NA,1,557,578,99,117,./images/nemanjina.jpeg
nemanjina_r06_c27,1,NA,1,579,600,99,117,./images/nemanjina.jpeg
nemanjina_r06_c28,1,NA,1,601,623,99,117,./images/nemanjina.jpeg
nemanjina_r06_c29,1,NA,1,624,645,99,117,./images/nemanjina.jpeg
nemanjina_r06_c30,1,NA,1,646,667,99,117,./images/nemanjina.jpeg
nemanjina_r06_c31,1,NA,1,668,689,99,117,./images/nemanjina.jpeg
nemanjina_r06_c32,1,NA,1,690,712,99,117,./images/nemanjina.jpeg
nemanjina_r06_c33,1,NA,1,713,734,99,117,./images/nemanjina.jpeg
nemanjina_r06_c34,1,NA,1,735,756,99,117,./images/nemanjina.jpeg
nemanjina_r06_c35,1,NA,1,757,778,99,117,./images/nemanjina.jpeg
nemanjina_r06_c36,1,NA,1,779,801,99,117,./images/nemanjina.jpeg
nemanjina_r06_c37,1,NA,1,802,823,99,117,./images/nemanjina.jpeg
nemanjina_r06_c38,1,NA,1,824,845,99,117,./images/nemanjina.jpeg
nemanjina_r06_c39,1,NA,1,846,867,99,117,./images/nemanjina.jpeg
nemanjina_r06_c40,1,NA,1,868,890,99,117,./images/nemanjina.jpeg
nemanjina_r07_c01,1,NA,1,1,22,118,137,./images/nemanjina.jpeg
nemanjina_r07_c02,1,NA,1,23,44,118,137,./images/nemanjina.jpeg
nemanjina_r07_c03,1,NA,1,45,66,118,137,./images/nemanjina.jpeg
nemanjina_r07_c04,1,NA,1,67,89,118,137,./images/nemanjina.jpeg
nemanjina_r07_c05,1,NA,1,90,111,118,137,./images/nemanjina.jpeg
nemanjina_r07_c06,1,NA,1,112,133,118,137,./images/nemanjina.jpeg
nemanjina_r07_c07,1,NA,1,134,155,118,137,./images/nemanjina.jpeg
nemanjina_r07_c08,1,NA,1,156,178,118,137,./images/nemanjina.jpeg
nemanjina_r07_c09,1,NA,1,179,200,118,137,./images/nemanjina.jpeg
nemanjina_r07_c10,1,NA,1,201,222,118,137,./images/nemanjina.jpeg
nemanjina_r07_c11,1,NA,1,223,244,118,137,./images/nemanjina.jpeg
nemanjina_r07_c12,1,NA,1,245,267,118,137,./images/nemanjina.jpeg
nemanjina_r07_c13,1,NA,1,268,289,118,137,./images/nemanjina.jpeg
nemanjina_r07_c14,1,NA,1,290,311,118,137,./images/nemanjina.jpeg
nemanjina_r07_c15,1,NA,1,312,333,118,137,./images/nemanjina.jpeg
nemanjina_r07_c16,1,NA,1,334,356,118,137,./images/nemanjina.jpeg
nemanjina_r07_c17,1,NA,1,357,378,118,137,./images/nemanjina.jpeg
nemanjina_r07_c18,1,NA,1,379,400,118,137,./images/nemanjina.jpeg
nemanjina_r07_c19,1,NA,1,401,422,118,137,./images/nemanjina.jpeg
nemanjina_r07_c20,1,NA,1,423,445,118,137,./images/nemanjina.jpeg
nemanjina_r07_c21,1,NA,1,446,467,118,137,./images/nemanjina.jpeg
nemanjina_r07_c22,1,NA,1,468,489,118,137,./images/nemanjina.jpeg
nemanjina_r07_c23,1,NA,1,490,511,118,137,./images/nemanjina.jpeg
nemanjina_r07_c24,1,NA,1,512,534,118,137,./images/nemanjina.jpeg
nemanjina_r07_c25,1,NA,1,535,556,118,137,./images/nemanjina.jpeg
nemanjina_r07_c26,1,NA,1,557,578,118,137,./images/nemanjina.jpeg
nemanjina_r07_c27,1,NA,1,579,600,118,137,./images/nemanjina.jpeg
nemanjina_r07_c28,1,NA,1,601,623,118,137,./images/nemanjina.jpeg
nemanjina_r07_c29,1,NA,1,624,645,118,137,./images/nemanjina.jpeg
nemanjina_r07_c30,1,NA,1,646,667,118,137,./images/nemanjina.jpeg
nemanjina_r07_c31,1,NA,1,668,689,118,137,./images/nemanjina.jpeg
nemanjina_r07_c32,1,NA,1,690,712,118,137,./images/nemanjina.jpeg
nemanjina_r07_c33,1,NA,1,713,734,118,137,./images/nemanjina.jpeg
nemanjina_r07_c34,1,NA,1,735,756,118,137,./images/nemanjina.jpeg
nemanjina_r07_c35,1,NA,1,757,778,118,137,./images/nemanjina.jpeg
nemanjina_r07_c36,1,NA,1,779,801,118,137,./images/nemanjina.jpeg
